"","d_q410_var_name_rice","d_q410_var_name","g_q5305_irrig_times_rice_wheat","revenue_wheat_rice","g_q5305_irrig_times_rice","g_q5305_irrig_times","revenue_wheat","revenue_rice","sowing_classes","sowdate_fmt","sowdate_fmt_rice","d_q409_var_type_rice","o_largest_plot_gps_latitude","o_largest_plot_gps_longitude","b_grain_yield_ton_per_ha_rice","a_q103_district","l_ton_per_hectare","l_crop_duration_days","l_crop_duration_days_rice","nperha","nperha_rice","p2o5perha","p2o5perha_rice","januaryfirst2017","sowdate_fmt_wheat_day","sowdate_fmt_rice_day","X","gw_2017","gw_2018","median_onset_82_15","sd_onset_82_15","onset_2017","monsoon_onset_dev","variety_type","variety_type_NMWV","rice_duration_class","rice_duration_class_long","rice_duration_class_long_all","sowing_classes_varieties","sowing_classes_varieties_all","rice_revenue_share","sowing_classes_lev","sowing_classes_Both_early","sowing_classes_Both_late","sowing_classes_Rice_early","sowing_classes_Wheat_early"
"2321","MTU_7029","PBW154",4,76450.000065,3,1,26400,50050.000065,"Both late",2017-12-05,2017-07-15,"Improved",25.941,86.563,3.80246914074074,"Saharsa",2.2,118,170,131.999999868,49.9753087019457,49.975308592,0,2017-01-01,338,195,2072,3.7116687297821,3.23903155326843,149,9.01303768157959,185,36,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.65467625928641,"Both late",0,1,0,0
"2322","MTU_7029","PBW154",2,60637.499972,1,1,30800,29837.499972,"Rice early",2017-12-05,2017-07-02,"Improved",25.918,86.679,2.80658436049383,"Saharsa",2.2,119,167,86.91358016,99.407407308,62.46913574,62.46913574,2017-01-01,338,182,2102,4.07342052459717,3.47528076171875,157,7.45097637176514,186,29,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.492063491828947,"Rice early",0,0,1,0
"2323","MTU_7029","PBW154",8,89249.99989,6,2,31500,57749.99989,"Both late",2017-12-06,2017-07-25,"Improved",25.101,86.019,5.18518517530864,"Lakhisarai",2.25,119,151,115.555555324444,115.555555324444,34.0740740059259,34.0740740059259,2017-01-01,339,205,2276,7.22623062133789,3.89914894104004,164,7.49696922302246,191,27,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.647058823094414,"Both late",0,1,0,0
"2324","MTU_7029","PBW154",8,97499.999868,6,2,31500,65999.999868,"Both late",2017-12-05,2017-07-29,"Improved",25.107,86.024,5.92592591358025,"Lakhisarai",2.25,122,148,156.296295983704,122.222221977778,51.1111110088889,51.1111110088889,2017-01-01,338,209,2277,7.22623062133789,3.89914894104004,164,7.49696922302246,191,27,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.676923076485681,"Both late",0,1,0,0
"2325","MTU_7029","PBW154",8,1e+05,6,2,37500,62500,"Wheat early",2017-11-20,2017-07-18,"Improved",25.107,86.019,6.17283950617284,"Lakhisarai",2.5,133,148,132.592592592593,115.555555555556,34.0740740740741,34.0740740740741,2017-01-01,323,198,2278,7.50298833847046,5.52103710174561,164,8.32723236083984,191,27,"EMWV",0,"long",1,"long_improved","Wheat early_Improved_EMWV","Wheat early_long_improved_EMWV",0.625,"Wheat early",0,0,0,1
"2326","MTU_7029","PBW154",8,117750,6,2,49000,68750,"Both late",2017-11-27,2017-07-28,"Improved",25.112,86.028,6.17283950617284,"Lakhisarai",3.5,127,145,111.851851851852,132.592592592593,68.1481481481481,34.0740740740741,2017-01-01,330,208,2279,7.50298833847046,5.52103710174561,164,8.32723236083984,191,27,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.583864118895966,"Both late",0,1,0,0
"2327","MTU_7029","PBW154",5,86400,3,2,38400,48000,"Rice early",2017-12-05,2017-06-30,"Improved",24.838,84.283,3.95061728395062,"Aurangabad",3.2,121,171,195.634567901235,119.308641975309,72.6913580246914,72.6913580246914,2017-01-01,338,180,2589,6.49421691894531,3.6246874332428,154,6.61452150344849,189,35,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.555555555555556,"Rice early",0,0,1,0
"2328","MTU_7029","PBW154",6,78400,3,3,44800,33600,"Rice early",2017-12-21,2017-07-10,"Improved",24.982,84.315,2.76543209876543,"Aurangabad",3.2,120,178,151.703703703704,126.41975308642,109.037037037037,90.8641975308642,2017-01-01,354,190,2616,5.54762506484985,4.11952018737793,172,6.14656829833984,198,26,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.428571428571429,"Rice early",0,0,1,0
"2329","MTU_7029","PBW154",2,54400,1,1,16000,38400,"Both late",2017-12-05,2017-07-21,"Improved",25.107,84.557,3.16049382716049,"Aurangabad",1.6,126,150,123.259259259259,123.259259259259,36.3456790123457,36.3456790123457,2017-01-01,338,201,2639,2.41008853912354,1.28770089149475,172,5.90261888504028,198,26,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.705882352941177,"Both late",0,1,0,0
"2330","MTU_7029","PBW154",8,148627.499963,6,2,61215,87412.499963,"Both late",2017-11-28,2017-07-15,"Improved",24.97,84.967,4.66666666419753,"Gaya",3.71,128,177,103.9999999636,163.666666609383,30.6666666559333,45.9999999839,2017-01-01,331,195,2972,4.80907583236694,3.40792632102966,171,5.57031488418579,194,23,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.588131402228799,"Both late",0,1,0,0
"2331","MTU_7029","PBW154",7,81000,3,4,40500,40500,"Both late",2017-12-02,2017-07-15,"Improved",24.806,85.112,4,"Gaya",2.7,124,168,139.199999988864,115.99999999072,73.599999994112,61.3333333284267,2017-01-01,335,195,2973,4.80907583236694,3.40792632102966,171,5.57031488418579,194,23,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.5,"Both late",0,1,0,0
"2332","MTU_7029","PBW154",16,166050.000018,13,3,44550,121500.000018,"Rice early",2017-12-08,2017-07-08,"Improved",24.869,85.101,6.66666666666667,"Gaya",2.7,118,173,153.955555570951,177.333333351067,46.0000000046,61.3333333394667,2017-01-01,341,188,2982,6.12522792816162,2.61271786689758,169,5.70104312896729,192,23,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.731707317102254,"Rice early",0,0,1,0
"2333","MTU_7029","PBW154",7,139725,3,4,66825,72900,"Rice early",2017-11-25,2017-07-05,"Improved",24.864,85.103,4,"Gaya",4.05,131,178,190.999999997613,173.749999997828,76.6666666657083,76.6666666657083,2017-01-01,328,185,2984,5.35296630859375,3.56921339035034,167,7.33724927902222,192,25,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.521739130434783,"Rice early",0,0,1,0
"2334","MTU_7029","PBW154",15,169600,13,2,54400,115200,"Rice early",2017-11-29,2017-07-13,"Improved",24.999,84.809,6.32098765432099,"Gaya",3.2,132,155,123.259259259259,141.827160493827,36.3456790123457,61.6296296296296,2017-01-01,332,193,3000,4.41996765136719,3.68671727180481,171,7.77610445022583,199,28,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.679245283018868,"Rice early",0,0,1,0
"2335","MTU_7029","PBW154",5,68625.000045,3,2,28125,40500.000045,"Both late",2017-12-11,2017-08-10,"Improved",24.666,84.945,2.6666666691358,"Gaya",2.25,127,133,132.592592592593,110.00000011,34.0740740740741,46.000000046,2017-01-01,344,221,3018,5.23236989974976,4.91070508956909,168,6.67608213424683,193,25,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.590163934694975,"Both late",0,1,0,0
"2336","MTU_7029","PBW154",9,153000,6,3,48600,104400,"Rice early",2017-12-05,2017-07-05,"Improved",24.896,84.768,7.11111111111111,"Gaya",3.6,131,148,166.716049382716,166.716049382716,54.5185185185185,54.5185185185185,2017-01-01,338,185,3021,5.70194101333618,3.78837108612061,166,6.11877393722534,193,27,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.682352941176471,"Rice early",0,0,1,0
"2337","MTU_7029","PBW154",8,66800,5,3,34800,32000,"Both late",2017-12-30,2017-07-25,"Improved",25.061,84.753,3.16049382716049,"Arwal",2.4,113,161,105.933890880127,123.259259259259,36.6387893269614,36.3456790123457,2017-01-01,363,205,3231,4.72912979125977,1.739142537117,167,5.87334775924683,191,24,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.479041916167665,"Both late",0,1,0,0
"2338","MTU_7029","PBW154",10,77840,8,2,19600,58240,"Both late",2017-12-27,2017-07-20,"Improved",25.103,84.478,4.42469135802469,"Arwal",1.4,116,178,159.860715416271,137.481481481481,36.4039252928142,72.6913580246914,2017-01-01,360,200,3246,4.93248414993286,3.31790900230408,170,5.85477638244629,191,21,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.748201438848921,"Both late",0,1,0,0
"2339","MTU_7029","PBW154",10,62000,8,2,25200,36800,"Both late",2017-12-25,2017-07-20,"Improved",25.279,84.696,3.63456790123457,"Arwal",1.8,114,161,124.253285543608,145.382716049383,36.6387893269614,0,2017-01-01,358,200,3250,6.13419103622437,3.78024363517761,170,7.14354991912842,191,21,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.593548387096774,"Both late",0,1,0,0
"2340","MTU_7029","PBW154",5,88960,3,2,24000,64960,"Both late",2017-12-21,2017-07-20,"Improved",25.139,84.563,4.58271604938272,"Arwal",1.6,134,166,84.8765432098765,137.797530864198,35.4938271604938,36.3456790123457,2017-01-01,354,200,3259,5.29702997207642,3.31450986862183,170,6.23741149902344,191,21,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.73021582733813,"Both late",0,1,0,0
"2341","MTU_7029","PBW154",6,72280,5,1,13000,59280,"Rice early",2017-12-20,2017-07-13,"Improved",25.191,84.654,4.5037037037037,"Arwal",1,113,173,124.253285543608,123.259259259259,36.6387893269614,36.3456790123457,2017-01-01,353,193,3321,6.51664781570435,3.28814721107483,169,6.43292903900146,191,22,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.820143884892086,"Rice early",0,0,1,0
"2342","MTU_7029","PBW154",3,106400,1,2,39200,67200,"Rice early",2017-12-09,2017-07-14,"Improved",25.387,84.37,5.53086419753086,"Arah",2.8,118,171,155.654320987654,166.716049382716,72.6913580246914,54.5185185185185,2017-01-01,342,194,3499,3.85127758979797,2.30638265609741,167,7.91503190994263,190,23,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.631578947368421,"Rice early",0,0,1,0
"2343","MTU_7029","PBW154",4,112000,2,2,39200,72800,"Both late",2017-12-08,2017-07-15,"Improved",25.387,84.37,5.53086419753086,"Arah",2.8,122,164,155.654320987654,141.432098765432,72.6913580246914,36.3456790123457,2017-01-01,341,195,3510,5.51465892791748,1.94167077541351,174,6.94213104248047,191,17,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.65,"Both late",0,1,0,0
"2344","MTU_7029","PBW154",6,82985,3,3,41385,41600,"Rice early",2017-11-23,2017-07-03,"Improved",25.658,83.757,3.16049382716049,"Gazipur",2.67,131,147,184.888888888889,109.037037037037,54.5185185185185,0,2017-01-01,326,183,3554,2.64365291595459,1.89424824714661,168,6.36901807785034,187,19,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.501295414834006,"Rice early",0,0,1,0
"2345","MTU_7029","PBW154",13,121600,10,3,51200,70400,"Both late",2017-12-05,2017-07-20,"Improved",24.768,84.035,6.32098765432099,"Rohtas",3.2,126,163,132.740740740741,72.2962962962963,63.2098765432099,125.62962962963,2017-01-01,338,200,3858,7.29280042648315,7.5796275138855,172,5.98308849334717,199,27,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.578947368421053,"Both late",0,1,0,0
"2346","MTU_7029","PBW154",15,105200,13,2,48000,57200,"Rice early",2017-12-02,2017-06-29,"Improved",24.946,83.988,4.34567901234568,"Rohtas",3.2,131,159,173.827160493827,164.740740740741,72.6913580246914,72.6913580246914,2017-01-01,335,179,3861,7.42293787002563,7.86728000640869,173,5.98166370391846,195,22,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.543726235741445,"Rice early",0,0,1,0
"2347","MTU_7029","PBW154",15,122500,13,2,51000,71500,"Rice early",2017-12-09,2017-06-25,"Improved",24.571,83.909,5.4320987654321,"Rohtas",3,125,160,162.962962962963,176.79012345679,68.1481481481482,45.4320987654321,2017-01-01,342,175,3862,7.42293787002563,7.86728000640869,173,5.98166370391846,195,22,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.583673469387755,"Rice early",0,0,1,0
"2348","MTU_7029","PBW154",2,102630,1,1,42630,60000,"Rice early",2017-11-30,2017-06-21,"Improved",26.813,84.986,4.93827160493827,"EastChamparan",2.94,138,164,71.6049382716049,185.185185185185,39.5061728395062,39.5061728395062,2017-01-01,333,171,4007,6.42681169509888,3.62595105171204,165,8.89692687988281,190,25,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.584624378836597,"Rice early",0,0,1,0
"2349","MTU_7029","PBW154",4,55500,3,1,28000,27500,"Rice early",2017-12-11,2017-07-10,"Improved",26.814,84.99,2.46913580246914,"EastChamparan",2,123,169,79.0123456790123,64.1975308641975,56.7901234567901,19.7530864197531,2017-01-01,344,190,4008,6.02824926376343,4.31006193161011,168,8.57663726806641,190,22,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.495495495495495,"Rice early",0,0,1,0
"2350","MTU_7029","PBW154",3,49500,2,1,27000,22500,"Rice early",2017-12-12,2017-07-10,"Improved",26.784,84.954,2.2222222217284,"EastChamparan",1.8,138,162,54.2222222113778,74.9629629479704,35.5555555484444,0,2017-01-01,345,190,4043,4.64426803588867,1.84375691413879,164,8.59516716003418,185,21,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.454545454545455,"Rice early",0,0,1,0
"2351","MTU_7029","PBW154",4,67500.00003,2,2,33750,33750.00003,"Rice early",2017-12-10,2017-07-05,"Improved",26.779,84.956,3.33333333580247,"EastChamparan",2.25,138,165,115.555555671111,102.222222324444,35.5555555911111,0,2017-01-01,343,185,4044,3.94212818145752,1.41583609580994,166,10.1026926040649,185,19,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.500000000222222,"Rice early",0,0,1,0
"2352","MTU_7029","PBW154",4,129113.3975515,2,2,61250,67863.3975515,"Both late",2017-11-23,2017-07-22,"Improved",26.078,83.64,4.32423082716049,"Mau",3.5,138,160,152.530864311929,118.916347754643,59.6296296743518,49.728654515578,2017-01-01,326,202,4238,4.10460948944092,2.44618344306946,171,5.95882320404053,190,19,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.525610810639779,"Both late",0,1,0,0
"2353","MTU_7029","PBW154",8,131923.322685,4,4,84000,47923.322685,"Both late",2017-11-21,2017-07-15,"Improved",25.787,84.487,3.15544511604938,"Balia",4.8,144,141,192,162.505423421291,72.6913580246914,90.7190470555753,2017-01-01,324,195,4245,3.83362913131714,2.53283643722534,172,5.84133672714233,190,18,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.363266492304996,"Both late",0,1,0,0
"2354","MTU_7029","PBW154",11,78400,9,2,39200,39200,"Both late",2017-12-03,2017-07-22,"Improved",25.509,84.217,2.76543209876543,"Buxar",2.8,146,141,130.37037037037,130.37037037037,54.5185185185185,54.5185185185185,2017-01-01,336,202,4310,6.36410284042358,3.74247145652771,170,7.47964429855347,190,20,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.5,"Both late",0,1,0,0
"2355","MTU_7029","PBW154",5,91200,3,2,33600,57600,"Rice early",2017-12-08,2017-07-10,"Improved",25.541,83.997,4.74074074074074,"Buxar",2.4,141,167,180.938271604938,159.604938271605,90.8641975308642,36.3456790123457,2017-01-01,341,190,4322,3.47560429573059,1.26651537418365,176,6.69477987289429,191,15,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.631578947368421,"Rice early",0,0,1,0
"2356","MTU_7029","PBW154",7,99060,5,2,48000,51060,"Both late",2017-11-22,2017-08-02,"Improved",25.54,84.013,4.38518518518519,"Buxar",3.2,152,131,171.851851851852,105.086419753086,90.8641975308642,36.3456790123457,2017-01-01,325,213,4323,3.47560429573059,1.26651537418365,176,6.69477987289429,191,15,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.515445184736523,"Both late",0,1,0,0
"2357","MTU_7029","PBW154",5,111400,3,2,46400,65000,"Rice early",2017-12-06,2017-07-10,"Improved",25.54,83.995,4.93827160493827,"Buxar",3.2,141,169,130.37037037037,163.555555555556,54.5185185185185,0,2017-01-01,339,190,4325,3.47560429573059,1.26651537418365,176,6.69477987289429,191,15,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.583482944344704,"Rice early",0,0,1,0
"2358","MTU_7029","PBW154",7,96960,4,3,35520,61440,"Both late",2017-12-26,2017-08-02,"Improved",25.452,83.827,4.74074074074074,"Buxar",2.4,121,161,144.592592592593,130.37037037037,90.8641975308642,54.5185185185185,2017-01-01,359,213,4326,5.60785961151123,2.55247497558594,171,5.98973226547241,190,19,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.633663366336634,"Both late",0,1,0,0
"2359","MTU_7029","PBW154",9,87520,7,2,35520,52000,"Both late",2017-11-30,2017-07-30,"Improved",25.645,84.188,3.95061728395062,"Buxar",2.4,139,156,86.9135802469136,119.308641975309,36.3456790123457,72.6913580246914,2017-01-01,333,210,4330,4.42387580871582,0.736466646194458,173,7.29777860641479,190,17,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.594149908592322,"Both late",0,1,0,0
"2360","MTU_7029","PBW154",6,90960,4,2,23360,67600,"Both late",2017-12-18,2017-08-02,"Improved",25.451,83.834,5.1358024691358,"Buxar",1.6,129,163,144.592592592593,130.37037037037,90.8641975308642,54.5185185185185,2017-01-01,351,213,4335,5.73985385894775,2.95919370651245,170,6.88803863525391,191,21,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.743183817062445,"Both late",0,1,0,0
"2361","MTU_7029","PBW154",6,72000,3,3,36000,36000,"Both late",2017-11-30,2017-07-22,"Improved",25.46,84.079,2.37037037037037,"Buxar",2.4,139,158,182.913580246914,173.827160493827,72.6913580246914,72.6913580246914,2017-01-01,333,202,4339,7.22093725204468,3.52700877189636,170,6.6658616065979,191,21,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.5,"Both late",0,1,0,0
"2362","MTU_7029","PBW154",8,101800,4,4,46800,55000,"Both late",2017-12-15,2017-08-02,"Improved",25.294,83.319,4.34567901234568,"Chandauli",3.6,122,147,112.197530864198,105.086419753086,54.5185185185185,36.3456790123457,2017-01-01,348,213,4368,5.18521595001221,2.68362522125244,172,7.05309963226318,191,19,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.540275049115914,"Both late",0,1,0,0
"2363","MTU_7029","PBW154",7,103044.311376,5,2,25200,77844.311376,"Both late",2017-12-11,2017-07-18,"Improved",25.214,83.081,5.9140977308642,"Chandauli",1.8,133,170,162.962962637037,128.631625637614,68.1481480118519,68.0121239003474,2017-01-01,344,198,4374,6.21193647384644,3.81456303596497,173,7.12682723999023,191,18,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.755445015222167,"Both late",0,1,0,0
"2364","MTU_7029","PBW154",6,115051.256097,4,2,50100,64951.256097,"Rice early",2017-11-29,2017-07-08,"Improved",25.286,83.279,4.93456836296296,"Chandauli",3.34,142,163,130.740740724398,88.6926171265629,51.1111111047222,85.1745383678892,2017-01-01,332,188,4378,4.24863147735596,3.1412398815155,177,6.7070746421814,191,14,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.564541912017366,"Rice early",0,0,1,0
"2365","MTU_7029","PBW154",5,96346.846848,3,2,49500,46846.846848,"Both late",2017-11-28,2017-07-16,"Improved",25.283,83.282,3.85570756049383,"Chandauli",3.3,141,154,169.629629799259,163.126089052015,85.1851852703704,68.2163645126608,2017-01-01,331,196,4379,4.24863147735596,3.1412398815155,177,6.7070746421814,191,14,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.486231240363342,"Both late",0,1,0,0
"2366","MTU_7029","PBW154",2,74700.00003,1,1,40950,33750.00003,"Rice early",2017-12-14,2017-07-05,"Improved",26.516,84.301,3.33333333580247,"Gopalganj",3.15,133,153,121.111111232222,127.333333460667,61.3333333946667,51.1111111622222,2017-01-01,347,185,4420,11.6766881942749,11.0148820877075,178,7.44767093658447,191,13,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.45180722913582,"Rice early",0,0,1,0
"2367","MTU_7029","PBW154",5,97600,1,4,44800,52800,"Both late",2017-12-02,2017-07-20,"Improved",24.804,84.246,4.74074074074074,"Aurangabad",3.2,125,151,119.308641975309,141.432098765432,72.6913580246914,36.3456790123457,2017-01-01,335,200,4562,5.33918237686157,2.33317422866821,157,6.56537628173828,190,33,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.540983606557377,"Both late",0,1,0,0
"2368","MTU_7029","PBW154",7,134400,4,3,39200,95200,"Rice early",2017-11-28,2017-07-13,"Improved",25.101,84.981,6.71604938271605,"Jehanabad",2.8,143,161,117.728395061728,161.106172839506,45.4320987654321,72.6913580246914,2017-01-01,331,193,4646,6.39157629013062,2.46586155891418,151,6.24560451507568,191,40,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.708333333333333,"Rice early",0,0,1,0
"2369","MTU_7029","PBW154",5,111449.99994,3,2,30450,80999.99994,"Rice early",2017-12-08,2017-07-14,"Improved",24.799,85.113,6.66666666172839,"Gaya",2.03,119,173,124.444444344889,128.533333230507,30.6666666421333,30.6666666421333,2017-01-01,341,194,4677,6.2332444190979,4.97023487091064,170,7.46430921554565,192,22,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.726783310754661,"Rice early",0,0,1,0
"2370","MTU_7029","PBW154",6,147150.000032,5,1,60750,86400.000032,"Rice early",2017-12-08,2017-07-14,"Improved",24.807,85.094,5.33333333580247,"Gaya",4.05,123,177,86.3333333613917,172.666666722783,34.5000000112125,69.000000022425,2017-01-01,341,194,4678,6.58285665512085,4.94992780685425,169,5.91047477722168,192,23,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.587155963392531,"Rice early",0,0,1,0
"2371","MTU_7029","PBW154",3,283500.00027,2,1,40500,243000.00027,"Rice early",2017-11-30,2017-07-10,"Improved",26.094,84.212,2.6666666691358,"Siwan",2.7,136,157,115.669515669516,122.666666789333,61.1585944919278,0,2017-01-01,333,190,4736,3.76548528671265,2.05397725105286,166,5.95007658004761,191,25,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.857142857278912,"Rice early",0,0,1,0
"2372","MTU_7029","PBW154",15,90400,12,3,28000,62400,"Both late",2017-12-31,2017-07-22,"Improved",25.284,84.694,5.1358024691358,"Arwal",2,105,158,176.36684303351,123.259259259259,36.0572212424064,36.3456790123457,2017-01-01,364,202,4741,5.91281175613403,4.87277173995972,169,7.94166707992554,191,22,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.690265486725664,"Both late",0,1,0,0
"2373","MTU_7029","PBW154",6,79200,4,2,30000,49200,"Rice early",2017-12-14,2017-07-01,"Improved",25.175,83.714,4.04938271604938,"Kaimur",2,120,168,112.197530864198,130.37037037037,54.5185185185185,54.5185185185185,2017-01-01,347,181,4776,6.09410381317139,3.82910084724426,170,6.5180401802063,191,21,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.621212121212121,"Rice early",0,0,1,0
"2374","MTU_7029","PBW154",7,101000,5,2,29000,72000,"Rice early",2017-12-08,2017-07-10,"Improved",25.206,83.663,5.92592592592593,"Kaimur",2,126,176,108.641975308642,176.79012345679,45.4320987654321,45.4320987654321,2017-01-01,341,190,4823,6.79085254669189,4.13431835174561,175,5.40850210189819,191,16,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.712871287128713,"Rice early",0,0,1,0
"2375","MTU_7029","PBW154",5,86400.000048,3,2,37800,48600.000048,"Rice early",2017-11-22,2017-07-10,"Improved",26.007,84.249,4.00000000493827,"Siwan",2.7,155,148,183.516850183517,177.333333510667,76.7434100767434,61.3333333946667,2017-01-01,325,190,4837,7.64145660400391,4.62441062927246,174,7.63080358505249,191,17,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.562500000243056,"Rice early",0,0,1,0
"2376","MTU_7029","PBW154",5,82800,3,2,25200,57600,"Both late",2017-12-17,2017-07-15,"Improved",25.017,83.639,4.74074074074074,"Kaimur",1.8,129,143,61.1708482676225,130.37037037037,43.9665471923537,54.5185185185185,2017-01-01,350,195,4843,7.64145660400391,4.62441062927246,174,7.63080358505249,191,17,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.695652173913043,"Both late",0,1,0,0
"2377","MTU_7029","PBW2076",16,116800,12,4,44800,72000,"Rice early",2017-11-29,2017-07-08,"Improved",25.349,84.253,5.92592592592593,"Rohtas",3.2,141,170,122.864197530864,201.086419753086,81.7777777777778,72.6913580246914,2017-01-01,332,188,588,7.6749529838562,4.59377336502075,170,6.18710803985596,192,22,"EMWV",0,"long",1,"long_improved","Rice early_Improved_EMWV","Rice early_long_improved_EMWV",0.616438356164384,"Rice early",0,0,1,0
"2378","MTU_7029","PBW2076",16,95250,12,4,40050,55200,"Both late",2017-12-20,2017-08-02,"Improved",25.026,84.046,4.74074074074074,"Rohtas",2.67,126,174,140.115226337449,170.139917695473,50.5679012345679,78.7489711934156,2017-01-01,353,213,597,5.93426752090454,3.13312411308289,172,6.64950466156006,191,19,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.579527559055118,"Both late",0,1,0,0
"2379","MTU_7029","PBW2076",6,106800,3,3,40800,66000,"Both late",2017-11-30,2017-07-20,"Improved",25.241,83.986,5.92592592592593,"Rohtas",2.4,136,164,199.111111111111,193.975308641975,90.8641975308642,54.5185185185185,2017-01-01,333,200,3828,4.69272041320801,2.3914749622345,172,7.26643896102905,192,20,"EMWV",0,"long",1,"long_improved","Both late_Improved_EMWV","Both late_long_improved_EMWV",0.617977528089888,"Both late",0,1,0,0
